Item_ID,Assembly,RefDes,Category,Description,Manufacturer,MPN,Package,Qty_per_station,Qty_4,Spares_4,Procure_qty_4,Qty_10,Spares_10,Procure_qty_10,Qty_20,Spares_20,Procure_qty_20,Spare_policy,Variant,Status,China_source_policy,Incoming_control,Notes,Value,Line_class,Population,Temperature_C,BOM_disposition
MAIN-010-U19,PCB-MAIN,U19,ESD_Array,J_MIC1 connector-side four-signal ESD shunt,Texas Instruments,TPD4E05U06DQAR,USON-10_DQA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=PDM_CLK_1V8_FANOUT;2=PDM_DATA1_1V8;3=GND;4=MIC_WAKE1;5=AAD_CFG_1V8_FANOUT;6=NC;7=NC;8=GND;9=NC;10=NC; No series pass-through inside device,4 channel 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-U20,PCB-MAIN,U20,ESD_Array,J_MIC2 connector-side four-signal ESD shunt,Texas Instruments,TPD4E05U06DQAR,USON-10_DQA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=PDM_CLK_1V8_FANOUT;2=PDM_DATA2_1V8;3=GND;4=MIC_WAKE2;5=AAD_CFG_1V8_FANOUT;6=NC;7=NC;8=GND;9=NC;10=NC; No series pass-through inside device,4 channel 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-U21,PCB-MAIN,U21,ESD_Array,J_MIC3 connector-side four-signal ESD shunt,Texas Instruments,TPD4E05U06DQAR,USON-10_DQA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=PDM_CLK_1V8_FANOUT;2=PDM_DATA3_1V8;3=GND;4=MIC_WAKE3;5=AAD_CFG_1V8_FANOUT;6=NC;7=NC;8=GND;9=NC;10=NC; No series pass-through inside device,4 channel 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-U22,PCB-MAIN,U22,ESD_Array,J_MIC4 connector-side four-signal ESD shunt,Texas Instruments,TPD4E05U06DQAR,USON-10_DQA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=PDM_CLK_1V8_FANOUT;2=PDM_DATA4_1V8;3=GND;4=MIC_WAKE4;5=AAD_CFG_1V8_FANOUT;6=NC;7=NC;8=GND;9=NC;10=NC; No series pass-through inside device,4 channel 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-U23,PCB-MAIN,U23,ESD_Array,J12 DAT2 DAT3 CMD and CLK connector-side ESD shunt,Texas Instruments,TPD4E05U06DQAR,USON-10_DQA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SD_D2_CARD;2=SD_D3_CARD;3=GND;4=SD_CMD_CARD;5=SD_CK_CARD;6=NC;7=NC;8=GND;9=NC;10=NC; Place adjacent to J12,4 channel 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-U24,PCB-MAIN,U24,ESD_Array,J12 DAT0 DAT1 and detect connector-side ESD shunt,Texas Instruments,TPD4E05U06DQAR,USON-10_DQA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SD_D0_CARD;2=SD_D1_CARD;3=GND;4=SD_DET;5=NC;6=NC;7=NC;8=GND;9=NC;10=NC; Fourth channel intentionally NC,4 channel 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-U25,PCB-MAIN,U25,USB_ESD_Array,J11 STM32 USB D+ and D- connector-side ESD shunt,Texas Instruments,TPD2EUSB30DRTR,SOT-9X3_DRT,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_DP_CONN;2=USB_DM_CONN;3=GND; Preserve USB2 differential impedance,2 channel 0.7 pF USB ESD,ELECTRICAL_COMPONENT,FITTED,-40..85,CONTROLLED_PENDING_VERIFICATION
MAIN-010-U26,PCB-MAIN,U26,USB_ESD_Array,BG95 recovery USB D+ and D- fixture-side ESD shunt,Texas Instruments,TPD2EUSB30DRTR,SOT-9X3_DRT,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_USB_DP_TP;2=CELL_USB_DM_TP;3=GND_MODEM; Never connect to J11 USB nets,2 channel 0.7 pF USB ESD,ELECTRICAL_COMPONENT,FITTED,-40..85,CONTROLLED_PENDING_VERIFICATION
MAIN-010-U27,PCB-MAIN,U27,ESD_Array,BG95 debug fixture four-signal ESD shunt,Texas Instruments,TPD4E05U06DQAR,USON-10_DQA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_DBG_TXD_TP;2=CELL_DBG_RXD_TP;3=GND_MODEM;4=CELL_DBG_VREF_TP;5=CELL_USB_BOOT_TP;6=NC;7=NC;8=GND_MODEM;9=NC;10=NC; All fixture signals remain 1.8 V domain,4 channel 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D1,PCB-MAIN,D1,Supply_TVS,U8 VBAT_BB low-leakage TVS shunt,Nexperia,PESD5V0S1UL,SOD882,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V8_MODEM_BB;2=GND_MODEM; Cathode pin 1 is the protected rail,5 V unidirectional 150 W TVS,ELECTRICAL_COMPONENT,FITTED,-55..150,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D2,PCB-MAIN,D2,Supply_TVS,U8 VBAT_RF low-leakage TVS shunt,Nexperia,PESD5V0S1UL,SOD882,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V8_MODEM_RF;2=GND_MODEM; Cathode pin 1 is the protected rail,5 V unidirectional 150 W TVS,ELECTRICAL_COMPONENT,FITTED,-55..150,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D3,PCB-MAIN,D3,RF_ESD,J8 connector-side cellular RF ESD shunt,Nexperia,PESD5V0C1BSF,SOD962-2,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_RF_ANT;2=GND_MODEM; No series element and no RF stub,5 V bidirectional 0.2 pF RF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D4,PCB-MAIN,D4,RF_ESD,J9 connector-side GNSS RF ESD shunt,Texas Instruments,TPD1E05U06DYAR,SOD-523_DYA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GNSS_RF_ANT_BIASED;2=GND; Unidirectional part is required because the RF node carries DC antenna bias,5.5 V unidirectional 0.5 pF RF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D5,PCB-MAIN,D5,RF_ESD,J10 connector-side LoRa RF ESD shunt,Nexperia,PESD5V0C1BSF,SOD962-2,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=LORA_RF_ANT;2=GND; No series element and no RF stub,5 V bidirectional 0.2 pF RF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D6,PCB-MAIN,D6,ESD_Diode,J11 VBUS connector-side ESD shunt,Texas Instruments,TPD1E05U06DYAR,SOD-523_DYA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_VBUS_CONN;2=GND; VBUS is sense-only on PCB-MAIN,5.5 V 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D7,PCB-MAIN,D7,ESD_Diode,J11 CC1 connector-side ESD shunt,Texas Instruments,TPD1E05U06DYAR,SOD-523_DYA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_CC1;2=GND; Place ahead of R93,5.5 V 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D8,PCB-MAIN,D8,ESD_Diode,J11 CC2 connector-side ESD shunt,Texas Instruments,TPD1E05U06DYAR,SOD-523_DYA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=USB_CC2;2=GND; Place ahead of R94,5.5 V 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D9,PCB-MAIN,D9,ESD_Diode,J13 tamper connector-side ESD shunt,Texas Instruments,TPD1E05U06DYAR,SOD-523_DYA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=TAMPER_IN_CONN;2=GND; Place adjacent to J13,5.5 V 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D10,PCB-MAIN,D10,ESD_Diode,BG95 recovery VBUS fixture-side ESD shunt,Texas Instruments,TPD1E05U06DYAR,SOD-523_DYA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_USB_VBUS;2=GND_MODEM; Fixture-controlled VBUS only,5.5 V 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
MAIN-010-D11,PCB-MAIN,D11,ESD_Diode,J12 microSD supply connector-side ESD shunt,Texas Instruments,TPD1E05U06DYAR,SOD-523_DYA,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=GND; Place adjacent to J12 VDD,5.5 V 0.5 pF ESD,ELECTRICAL_COMPONENT,FITTED,-40..125,CONTROLLED_PENDING_VERIFICATION
J-USB,PCB-MAIN,J11,Connector,STM32 USB-C service and system-memory recovery,GCT,USB4105-GF-A-120,16 positions,1,4,1,5,10,3,13,20,5,25,SCALE_CEIL_FROM_20_BASELINE,COMMON,MECHANICAL_AUTHORITY_FROZEN_PENDING_PHYSICAL_TEST,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Mating USB-C_cable; terminal N/A; blockers: service-cover seal; connector insertion and cycle test,,ELECTRICAL_COMPONENT,FITTED,-40..85,CONTROLLED_PENDING_VERIFICATION
J-PWR-IN,PCB-PWR,J1,Connector,Battery protected-bus input,Molex,430450213,2 positions,1,4,1,5,10,3,13,20,5,25,SCALE_CEIL_FROM_20_BASELINE,COMMON,SELECTED_PENDING_MECHANICS,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Mating Molex_430250200; terminal Molex_430300038; blockers: final orientation and service clearance; pull/thermal test,,ELECTRICAL_COMPONENT,FITTED,header -40..125; housing -40..105,CONTROLLED_PENDING_VERIFICATION
J-MIC-MAIN,PCB-MAIN,J_MIC1;J_MIC2;J_MIC3;J_MIC4,Connector,Four 6-position microphone MAIN board headers,Molex,5040500691,Pico-Lock 1.50 mm 6-circuit right-angle SMT,4,16,3,19,40,6,46,80,12,92,SCALE_CEIL_FROM_20_BASELINE,COMMON,MECHANICAL_AUTHORITY_FROZEN_PENDING_SI_AAD,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-side mates of four PCB-MIC harnesses; same header MPN and pin order as every leaf,,ELECTRICAL_COMPONENT,FITTED,-40..105,CONTROLLED_PENDING_VERIFICATION
H-MIC,HARNESS-MIC,H_MIC1:A/B;H_MIC2:A/B;H_MIC3:A/B;H_MIC4:A/B,Housing,"Pico-Lock 6-position cable housings, two per MIC harness",Molex,5040510601,Pico-Lock 1.50 mm 6-circuit housing,8,32,4,36,80,8,88,160,16,176,SCALE_CEIL_FROM_20_BASELINE,COMMON,SELECTED_PENDING_HARNESS_LENGTH_PULL_TEST,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Two housings per cable x four cables; keyed to 5040500691 board headers,,HARNESS_COMPONENT,FITTED,-40..105,CONTROLLED_PENDING_VERIFICATION
T-MIC,HARNESS-MIC,H_MIC1..H_MIC4 contacts,Terminal,"Pico-Lock crimp terminals, twelve per MIC harness",Molex,5040520098,Pico-Lock crimp terminal 28-24 AWG,48,192,48,240,480,48,528,960,48,1008,FIXED_LOT_MIN,COMMON,SELECTED_PENDING_CRIMP_PULL_TEST,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,6 contacts x 2 ends x 4 harnesses; procurement includes one-station terminal spare set,,HARNESS_COMPONENT,FITTED,-40..105,CONTROLLED_PENDING_VERIFICATION
H-PWR-MAIN,HARNESS-PWR-MAIN,H_PWR_MAIN:A/B,Housing,"Micro-Fit 3.0 12-position cable housings, two per MAIN-PWR harness",Molex,43025-1200,Micro-Fit 3.0 12-circuit housing,2,8,1,9,20,2,22,40,4,44,SCALE_CEIL_FROM_20_BASELINE,COMMON,SELECTED_PENDING_MECHANICS_I2C_TEST,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,One housing at PCB-MAIN and one at PCB-PWR,,HARNESS_COMPONENT,FITTED,-40..105,CONTROLLED_PENDING_VERIFICATION
T-PWR-MAIN-PWR,HARNESS-PWR-MAIN,H_PWR_MAIN power contacts,Terminal,Micro-Fit crimp terminals for six power/ground conductors at both ends,Molex,43030-0038,Micro-Fit female crimp terminal 18 AWG class,12,48,3,51,120,6,126,240,12,252,SCALE_CEIL_FROM_20_BASELINE,COMMON,SELECTED_PENDING_CURRENT_PULL_TEST,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Pins 1-6 x two cable ends; final wire construction must match approved terminal range,,HARNESS_COMPONENT,FITTED,-40..105,CONTROLLED_PENDING_VERIFICATION
T-PWR-MAIN-CTL,HARNESS-PWR-MAIN,H_PWR_MAIN control contacts,Terminal,Micro-Fit crimp terminals for six control/I2C conductors at both ends,Molex,43030-0001,Micro-Fit female crimp terminal 20-24 AWG class,12,48,3,51,120,6,126,240,12,252,SCALE_CEIL_FROM_20_BASELINE,COMMON,SELECTED_PENDING_I2C_PULL_TEST,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Pins 7-12 x two cable ends; includes I2C2 SCL/SDA on pins 11/12,,HARNESS_COMPONENT,FITTED,-40..105,CONTROLLED_PENDING_VERIFICATION
R-MIC,PCB-MIC,PCB-MIC:R1 x4,Passive,0 ohm PDM DATA source-termination/tuning link,Panasonic Industry,ERJ-2GE0R00X,0402 1005 metric,4,16,40,56,40,40,80,80,40,120,FIXED_LOT_MIN,COMMON,SELECTED_POPULATED_BASELINE_PENDING_SI,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,One populated R1 per PCB-MIC leaf; any DNP/value change requires SI review and BOM revision,0 ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
PWR-C-100N,PCB-PWR,C1;C2;C4;C6,Passive,PCB-PWR 100 nF 25 V X7R,TDK,CGA2B3X7R1E104K050BB,0402,4,16,40,56,40,40,80,80,40,120,FIXED_LOT_MIN,COMMON,LOCKED_CANDIDATE_PENDING_DERATING,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Capacitor_SMD:C_0402_1005Metric; blockers: DC bias and assembly review; bootstrap loop placement and assembly review,100 nF 25 V X7R,ELECTRICAL_COMPONENT,FITTED,-55..125,CONTROLLED_PENDING_VERIFICATION
PWR-C-LDO,PCB-PWR,C7;C8,Passive,PCB-PWR 2.2 uF 10 V X7R,TDK,CGA3E1X7R1A225K080AC,0603,2,8,40,48,20,40,60,40,40,80,FIXED_LOT_MIN,COMMON,LOCKED_CANDIDATE_PENDING_DERATING,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Capacitor_SMD:C_0603_1608Metric; blockers: effective capacitance and microphone noise test; effective capacitance and noise test,2.2 uF 10 V X7R,ELECTRICAL_COMPONENT,FITTED,-55..125,CONTROLLED_PENDING_VERIFICATION
PWR-C-CIN-HF,PCB-PWR,C9,Passive,PCB-PWR 100 nF 50 V X7R,TDK,CGA3E2X7R1H104K080AA,0603,1,4,40,44,10,40,50,20,40,60,FIXED_LOT_MIN,COMMON,LOCKED_CANDIDATE_PENDING_TRANSIENT,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Capacitor_SMD:C_0603_1608Metric; blockers: transient profile and TVS coordination,100 nF 50 V X7R,ELECTRICAL_COMPONENT,FITTED,-55..125,CONTROLLED_PENDING_VERIFICATION
PWR-C-INPUT,PCB-PWR,C10;C11;C12,Passive,PCB-PWR 4.7 uF 50 V X7R,TDK,CGA6P3X7R1H475K250AB,1210,3,12,40,52,30,40,70,60,40,100,FIXED_LOT_MIN,COMMON,CONTROLLED_CANDIDATE_PENDING_MULTIPLE_REVIEWS,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Capacitor_SMD:C_1210_3225Metric; blockers: DC bias load-step and hot-loop review; transient profile DC bias and assembly review,4.7 uF 50 V X7R,ELECTRICAL_COMPONENT,FITTED,-55..125,CONTROLLED_PENDING_VERIFICATION
PWR-C-BULK,PCB-PWR,C13,Passive,PCB-PWR 100 uF 35 V hybrid,Panasonic Industry,EEH-ZK1V101XP,SMD can 6.3x7.7 mm,1,4,40,44,10,40,50,20,40,60,FIXED_LOT_MIN,COMMON,LOCKED_CANDIDATE_PACKAGE_REVIEW_PENDING,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Capacitor_SMD:CP_Elec_6.3x7.7; blockers: manufacturer land-pattern comparison transient ripple and thermal test,100 uF 35 V hybrid,ELECTRICAL_COMPONENT,FITTED,-55..125,CONTROLLED_PENDING_VERIFICATION
PWR-COUT-3V8,PCB-PWR,C3;C14;C15;C16,Passive,PCB-PWR 22 uF 25 V X7R,TDK,CGA6P3X7R1E226M250AB,1210,4,16,40,56,40,40,80,80,40,120,FIXED_LOT_MIN,COMMON,LOCKED_CANDIDATE_PENDING_DERATING,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Capacitor_SMD:C_1210_3225Metric; blockers: DC bias load-step ripple and assembly review,22 uF 25 V X7R,ELECTRICAL_COMPONENT,FITTED,-55..125,CONTROLLED_PENDING_VERIFICATION
PWR-COUT-3V3,PCB-PWR,C5;C17;C18;C19,Passive,PCB-PWR 22 uF 25 V X7R,TDK,CGA6P3X7R1E226M250AB,1210,4,16,40,56,40,40,80,80,40,120,FIXED_LOT_MIN,COMMON,LOCKED_CANDIDATE_PENDING_DERATING,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Capacitor_SMD:C_1210_3225Metric; blockers: DC bias load-step ripple and assembly review,22 uF 25 V X7R,ELECTRICAL_COMPONENT,FITTED,-55..125,CONTROLLED_PENDING_VERIFICATION
PWR-R-100K-01,PCB-PWR,R1,Passive,PCB-PWR 100 kOhm 0.1%,Panasonic Industry,ERA-2AEB104X,0402,1,4,40,44,10,40,50,20,40,60,FIXED_LOT_MIN,COMMON,LOCKED_CANDIDATE,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Resistor_SMD:R_0402_1005Metric; blockers: feedback tolerance and load-step verification,100 kOhm 0.1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
PWR-R-35K7,PCB-PWR,R2,Passive,PCB-PWR 35.7 kOhm 0.1%,Panasonic Industry,ERA-2AEB3572X,0402,1,4,40,44,10,40,50,20,40,60,FIXED_LOT_MIN,COMMON,LOCKED_CANDIDATE,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Resistor_SMD:R_0402_1005Metric; blockers: feedback tolerance and load-step verification,35.7 kOhm 0.1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
PWR-R-86K6,PCB-PWR,R3;R7,Passive,PCB-PWR 86.6 kOhm 0.1%,Panasonic Industry,ERA-2AEB8662X,0402,2,8,40,48,20,40,60,40,40,80,FIXED_LOT_MIN,COMMON,LOCKED_CANDIDATE,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Resistor_SMD:R_0402_1005Metric; blockers: switching-frequency measurement,86.6 kOhm 0.1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
PWR-R-0R,PCB-PWR,R4;R8,Passive,PCB-PWR 0 ohm,Panasonic Industry,ERJ-2GE0R00X,0402,2,8,40,48,20,40,60,40,40,80,FIXED_LOT_MIN,COMMON,LOCKED_FITTED,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Resistor_SMD:R_0402_1005Metric; blockers: mode and sleep-current test,0 ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
PWR-R-0R-DNP,PCB-PWR,R5;R9,Passive,PCB-PWR 0 ohm,Panasonic Industry,ERJ-2GE0R00X,0402,0,0,0,0,0,0,0,0,0,0,NONE,COMMON,LOCKED_DNP,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Resistor_SMD:R_0402_1005Metric; blockers: assembly population control,0 ohm,ELECTRICAL_COMPONENT,DNP,-55..155,CONTROLLED_DNP
PWR-R-100K,PCB-PWR,R6;R11,Passive,PCB-PWR 100 kOhm 1%,Panasonic Industry,ERJ-2RKF1003X,0402,2,8,40,48,20,40,60,40,40,80,FIXED_LOT_MIN,COMMON,LOCKED_FITTED,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Resistor_SMD:R_0402_1005Metric; blockers: startup state verification,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
PWR-R-10K,PCB-PWR,R10;R12,Passive,PCB-PWR 10 kOhm 1%,Panasonic Industry,ERJ-2RKF1002X,0402,2,8,40,48,20,40,60,40,40,80,FIXED_LOT_MIN,COMMON,LOCKED_FITTED,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Resistor_SMD:R_0402_1005Metric; blockers: logic threshold and fault verification; logic threshold and startup verification,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
PWR-R-4K7-DNP,PCB-PWR,R13;R14,Passive,PCB-PWR 4.7 kOhm 1%,Panasonic Industry,ERJ-2RKF4701X,0402,0,0,0,0,0,0,0,0,0,0,NONE,COMMON,LOCKED_DNP,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Resistor_SMD:R_0402_1005Metric; blockers: I2C harness capacitance and population control,4.7 kOhm 1%,ELECTRICAL_COMPONENT,DNP,-55..155,CONTROLLED_DNP
PWR-R-10K-DNP,PCB-PWR,R15,Passive,PCB-PWR 10 kOhm 1%,Panasonic Industry,ERJ-2RKF1002X,0402,0,0,0,0,0,0,0,0,0,0,NONE,COMMON,LOCKED_DNP,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,Rev.A source PCB_PWR_PASSIVE_AUTHORITY_REV_A.csv; footprint Resistor_SMD:R_0402_1005Metric; blockers: diagnostic population control,10 kOhm 1%,ELECTRICAL_COMPONENT,DNP,-55..155,CONTROLLED_DNP
